{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srabza.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 56 56 56 56 56 40 40 63 40 40 93 93 15 15 15 7 7 87 9 9 9 74 2 60 52 52 25 25 9 9 9 1 85 85 53 62 9 74 2 66 66 66 47 47 11 45 45 45 64 64 29 28 28 28 28 87 53 53 53 0 0 0 52 52 25 25 25 97 97 97 97 97 14 76 73 73 99 27 89 89 87 87 38 38 38 38 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbag7n.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 12 12 39 67 67 67 67 67 67 54 54 40 63 93 93 6 15 15 36 7 7 87 9 9 9 16 74 66 27 27 47 90 90 35 35 53 69 69 14 76 76 9 9 1 66 66 63 21 21 21 98 45 45 45 45 64 65 6 36 36 36 36 7 87 87 87 9 16 77 77 77 44 80 80 80 18 18 26 26 26 87 24 13 17 17 17 17 97 19 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 56 8 8 8 56 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgwj4n.wav', 'hubert': '71 71 71 71 12 12 40 93 6 36 36 36 7 7 87 9 9 32 74 66 66 27 78 78 52 25 11 45 64 88 50 50 53 73 16 77 99 27 21 95 23 23 11 64 64 65 3 3 3 3 3 33 48 48 48 51 51 19 68 44 80 26 26 42 42 42 17 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 56 56 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bbwg2p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 67 67 54 54 40 40 40 40 93 93 93 47 87 53 53 44 16 18 18 18 66 27 47 90 90 90 35 69 69 69 69 69 76 73 73 99 99 27 27 21 59 45 45 45 64 64 74 27 31 59 59 59 69 69 69 69 74 27 47 47 90 35 11 11 11 11 64 64 64 29 29 28 36 49 49 41 41 41 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pwax3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 63 4 4 4 34 34 34 34 34 67 67 67 67 54 54 40 40 40 63 93 47 59 35 35 94 32 65 65 6 28 60 60 70 14 14 24 24 13 58 58 58 65 74 27 31 23 23 62 31 31 87 87 87 9 9 74 74 2 63 89 6 36 36 15 99 99 99 99 52 52 25 25 11 45 64 64 65 74 27 63 47 59 59 90 35 11 11 11 64 64 64 64 64 64 64 29 29 6 15 15 15 15 15 41 41 41 41 10 10 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 56 63 63 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbim7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 39 39 67 67 67 67 54 54 63 63 93 6 15 15 7 7 87 9 9 9 74 66 66 27 27 47 47 90 90 35 35 53 69 69 69 69 69 14 37 37 86 53 44 80 85 87 87 38 38 38 16 16 18 18 65 6 36 36 36 7 7 87 87 9 9 16 77 77 44 44 80 80 80 18 80 26 26 87 24 13 13 17 17 17 97 19 81 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/sbwn8s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 67 67 67 67 54 54 54 63 63 93 93 15 15 7 87 87 9 9 9 74 66 66 47 47 90 35 69 69 69 69 14 76 76 62 99 82 87 87 87 9 44 44 85 87 87 94 94 32 32 32 64 64 2 2 2 2 21 15 36 36 36 7 7 23 69 69 69 69 69 69 69 42 80 80 81 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/swwm5s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 40 40 40 63 63 93 93 93 6 15 15 15 15 7 7 87 87 9 9 9 9 74 27 31 60 60 60 70 70 14 14 24 24 24 13 13 13 58 58 58 32 64 74 2 31 31 60 60 60 14 76 76 53 99 99 82 37 37 37 86 91 38 38 38 16 16 80 18 18 18 3 3 3 3 3 77 24 24 24 13 13 13 13 58 58 58 32 32 65 77 77 6 6 49 36 36 49 7 7 7 23 69 69 69 69 69 69 69 42 44 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 63 63 63 63 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/briz7s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 63 4 4 4 4 4 4 4 4 4 4 34 34 34 34 34 34 34 34 34 56 56 56 56 56 56 40 63 93 93 93 93 93 63 27 47 47 53 53 53 44 80 80 60 60 66 70 77 76 25 9 9 9 85 85 23 44 80 18 18 66 21 21 87 87 94 32 32 65 6 36 36 7 7 87 87 9 16 77 77 80 18 18 18 6 36 36 49 7 7 23 69 69 69 69 44 80 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/sbba8a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 40 40 40 63 40 93 93 15 15 15 7 87 87 9 9 9 74 66 66 27 47 47 90 35 69 69 69 69 69 69 16 66 47 47 24 24 13 13 13 58 58 58 32 32 87 94 94 94 94 32 32 32 87 87 94 94 94 32 32 64 65 74 31 31 36 23 23 23 1 1 89 89 87 87 38 38 38 38 44 44 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pwwo1s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 63 40 40 63 63 40 40 63 27 47 59 33 33 90 35 87 94 94 32 32 64 65 65 6 36 49 49 60 60 60 70 70 14 14 24 24 13 13 13 13 58 58 58 32 32 32 64 2 2 63 31 31 23 10 60 60 93 93 14 14 76 53 53 99 99 82 37 37 37 37 86 87 9 9 9 97 97 69 60 70 70 70 70 14 14 14 24 24 68 68 68 44 80 80 18 18 18 65 6 6 49 49 49 49 49 7 7 23 69 69 69 69 69 69 69 69 42 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbit4a.wav', 'hubert': '71 71 71 71 71 71 12 12 12 39 39 39 39 67 67 67 67 54 54 63 40 93 6 36 36 7 7 87 9 9 1 74 2 66 66 27 47 47 90 90 35 53 69 69 76 76 76 9 1 66 66 27 27 31 31 11 45 45 64 64 65 3 3 3 3 3 77 48 48 48 48 48 46 46 46 25 73 1 1 27 89 87 87 94 94 94 94 32 32 32 64 80 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 63 56 56 56 63 63 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/prat3a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 40 63 63 40 40 40 40 63 47 59 33 33 35 35 94 94 32 32 65 65 6 95 49 95 60 60 52 52 52 25 25 87 91 91 38 9 9 9 1 1 31 85 37 37 37 86 86 9 9 9 74 2 2 27 27 31 31 59 59 59 45 45 45 45 64 64 65 99 3 3 3 3 99 60 52 52 52 25 25 11 64 64 53 53 53 73 1 74 89 89 89 87 87 94 94 94 94 32 32 32 64 64 44 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 63 63 63 22 4 4 4 4 4 4 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lwafza.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 12 54 54 40 40 40 93 93 93 93 90 90 35 94 94 32 64 60 70 70 70 14 14 24 24 13 13 58 58 65 65 31 31 23 23 62 29 28 28 87 87 87 9 43 16 77 77 6 36 36 36 36 7 7 11 11 11 0 0 52 52 25 25 25 97 97 97 76 73 73 1 66 27 89 89 87 94 94 94 94 32 32 32 64 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/praa1a.wav', 'hubert': '71 71 71 71 12 12 12 12 12 56 63 63 56 56 40 40 63 40 40 40 40 63 47 47 59 33 35 35 94 94 32 32 64 65 6 6 36 49 95 60 60 52 52 25 25 87 91 91 9 9 9 1 1 31 85 37 37 62 62 74 27 31 31 37 37 37 86 94 94 94 94 32 32 32 64 64 64 60 70 70 70 14 14 14 48 68 68 68 44 80 85 85 73 11 1 27 89 89 87 87 87 94 94 94 94 32 32 32 64 81 81 81 81 81 81 83 83 83 83 84 63 63 96 96 96 96 55 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/prbg8p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 34 34 34 34 34 34 67 67 12 56 56 56 56 56 63 56 56 40 40 40 40 40 40 40 40 27 47 59 33 33 35 35 94 94 32 32 65 65 6 36 95 60 60 60 52 52 25 25 87 91 9 9 9 1 1 31 60 60 27 63 47 47 24 13 13 58 58 32 1 1 27 21 21 95 95 45 45 45 45 64 64 87 87 94 94 94 32 32 64 64 74 2 31 60 92 27 27 47 47 59 35 35 11 11 11 64 64 64 64 64 64 29 29 15 15 15 15 41 41 41 83 84 22 22 22 22 22 22 22 63 63 22 22 22 22 63 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgwp9s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 40 40 63 63 4 4 34 34 34 67 67 67 54 54 40 63 93 93 6 49 36 36 7 7 87 9 9 32 74 74 2 27 78 78 52 25 11 45 64 88 50 50 77 73 73 99 99 66 27 27 47 47 45 45 45 64 80 26 26 26 24 13 13 58 58 44 80 18 18 6 36 36 49 49 7 23 23 69 42 42 80 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bbwm3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 34 67 67 67 67 67 54 40 40 40 40 40 93 63 93 47 87 53 53 44 80 80 18 18 18 66 47 90 90 35 35 69 69 69 14 76 76 76 99 99 82 87 87 38 38 38 16 16 50 18 18 99 99 3 3 99 99 60 52 52 25 25 11 45 45 64 64 65 74 27 63 47 59 59 90 35 35 11 11 11 64 64 64 64 64 64 29 29 6 15 15 15 15 15 41 41 41 41 10 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 63 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pram7s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 40 40 40 40 40 40 40 63 47 47 59 33 33 35 94 94 32 32 32 65 65 6 49 49 60 60 60 52 52 52 25 87 91 91 9 9 9 1 27 31 85 37 37 86 62 62 74 74 27 31 23 37 37 86 86 91 91 38 38 16 16 50 18 18 65 6 15 36 36 15 7 7 87 87 9 9 16 77 77 77 23 44 80 80 18 18 18 6 49 49 49 49 49 7 7 23 69 69 69 69 69 69 69 69 42 44 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 63 63 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pbao5n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 34 34 67 67 67 67 67 54 54 54 40 40 63 47 59 90 35 94 94 32 65 6 36 36 92 92 27 47 47 90 35 69 69 69 76 76 76 62 65 74 31 23 87 87 97 97 97 69 65 3 3 3 3 3 77 24 24 24 13 13 13 58 58 58 32 16 77 77 77 26 26 26 26 87 91 91 13 42 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/lbbk7a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 34 67 67 67 54 54 54 40 40 93 93 93 90 90 35 94 94 32 64 64 74 74 27 27 47 47 90 90 35 35 69 69 69 69 69 69 69 69 60 27 27 47 24 24 13 58 58 74 74 27 89 59 87 94 32 32 6 36 36 36 7 87 87 9 77 77 77 44 80 80 85 11 11 1 89 89 89 42 42 42 42 80 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/brwa4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 34 34 34 34 34 67 67 67 67 67 54 54 56 63 40 40 40 40 40 40 63 47 47 53 53 53 53 44 80 18 60 52 52 25 25 9 9 9 1 85 60 60 14 76 99 99 82 87 87 94 94 32 64 64 65 3 3 3 3 3 3 3 3 48 48 48 48 48 48 48 46 46 46 46 25 73 73 1 66 27 89 89 87 94 94 94 94 32 32 32 88 44 80 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 8 8 63 63 63 4 4 4 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lgil4s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 39 39 39 67 67 67 67 67 54 54 54 54 63 93 93 90 90 35 35 94 32 32 64 74 27 78 78 52 52 25 25 45 45 64 64 44 80 85 53 53 44 44 80 85 37 37 37 86 86 86 17 17 17 19 19 19 65 3 3 3 3 3 3 3 48 48 48 48 48 48 48 19 19 19 19 65 6 6 36 36 36 49 7 7 7 87 69 69 69 69 69 42 42 80 80 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 4 4 4 4 4 4 4 4 22 22 22 22 22 22 22 22 22 56 8 8 8 8 63 63 63 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lrwy9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 56 56 56 63 12 4 4 56 56 56 40 63 63 40 40 93 93 93 90 90 35 87 94 32 32 32 60 60 52 52 25 87 9 9 1 1 85 60 60 14 76 62 62 99 99 60 60 70 14 14 24 24 61 13 58 58 32 44 80 26 26 26 87 24 13 13 13 13 58 58 58 88 44 80 80 18 18 26 26 26 87 87 91 91 91 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lrbi3s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 63 12 56 56 63 63 40 40 40 40 93 93 93 93 90 90 35 35 87 94 94 32 32 32 64 64 60 60 70 70 70 52 52 25 87 87 91 91 38 38 9 9 9 1 1 27 31 60 60 66 63 63 47 47 24 13 13 58 58 58 32 37 37 37 37 86 24 13 13 13 13 13 58 58 32 32 65 65 3 3 3 3 3 99 60 52 52 52 25 25 11 45 64 64 64 65 6 6 36 36 36 36 36 36 7 7 7 23 69 69 69 69 69 69 69 69 44 81 81 81 81 83 83 83 83 22 22 22 22 22 22 22 22 22 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bgwb4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 34 34 34 34 34 39 67 67 67 67 67 54 54 54 40 40 63 63 47 47 53 53 44 80 80 18 18 18 66 78 52 52 25 25 45 64 64 44 80 60 60 14 76 76 62 29 99 99 66 66 63 47 47 11 45 45 45 64 65 65 3 3 3 3 3 3 77 48 48 48 48 48 48 48 46 46 46 30 25 25 25 73 1 74 89 89 87 87 38 38 38 38 44 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pwip8a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 39 39 39 67 67 67 67 54 54 54 40 40 40 63 93 47 47 90 35 35 94 32 65 6 36 49 60 60 70 14 14 24 24 61 13 58 58 58 65 31 31 23 23 23 16 18 18 66 27 27 47 59 45 45 45 64 64 87 87 94 94 32 64 64 74 31 36 23 23 23 1 27 89 87 87 94 94 94 32 32 32 88 44 81 81 81 10 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bbie8s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 39 67 67 67 67 54 54 54 40 40 40 93 63 93 47 76 53 53 53 44 80 80 18 18 18 66 47 47 90 90 35 35 69 69 69 69 14 76 76 53 44 80 80 85 11 11 11 11 64 64 64 64 37 37 87 94 94 94 32 32 32 64 74 2 2 2 6 6 36 36 36 36 36 49 7 7 23 69 69 69 69 69 69 42 44 80 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgij7p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 67 67 67 67 67 54 54 40 40 40 63 63 93 47 59 35 35 94 32 32 65 6 36 36 60 92 27 78 78 52 25 25 45 45 64 64 80 80 85 53 53 44 80 18 18 66 21 21 87 87 94 94 32 32 32 65 6 36 15 15 7 87 87 9 9 16 77 77 50 80 80 18 18 18 18 27 47 59 90 35 35 11 11 11 11 64 64 64 64 64 29 29 6 15 15 15 15 41 41 41 10 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 63 63 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbwozs.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 67 67 67 67 67 54 54 54 40 63 40 93 93 6 15 15 7 7 87 87 9 9 1 74 2 2 27 27 47 90 90 35 53 53 69 60 70 14 76 76 99 99 82 87 87 97 97 97 69 69 29 29 28 28 28 28 11 11 11 64 0 0 52 25 25 25 97 97 97 65 65 6 6 36 36 36 49 7 7 87 69 69 69 69 69 69 42 80 80 81 81 81 81 10 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 56 63 63 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lbix1n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 34 34 34 34 34 12 12 12 12 56 56 56 56 56 40 40 63 40 40 93 93 93 90 90 35 94 94 32 32 64 1 66 66 27 47 90 90 35 35 69 69 69 69 76 76 76 53 44 26 85 87 91 9 43 43 6 36 36 49 60 60 60 70 14 14 24 24 61 61 68 44 80 80 80 18 26 26 26 87 87 91 13 13 58 58 42 42 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pbwc8a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 67 67 67 67 67 54 54 40 40 93 93 93 47 90 35 87 94 32 65 65 6 28 60 92 92 27 47 47 90 90 35 69 69 69 69 69 69 69 70 70 14 76 76 62 62 99 99 15 15 15 15 15 7 7 11 11 45 64 87 87 94 94 32 32 32 64 74 27 31 31 23 23 23 1 89 89 87 87 87 38 38 38 38 44 80 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lbax5n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 34 34 34 34 34 34 67 67 67 67 67 54 54 63 63 93 93 93 90 90 35 94 94 32 32 64 1 66 27 47 47 90 90 35 69 69 69 76 76 76 62 65 74 31 7 87 87 9 9 9 74 2 27 89 6 36 36 49 60 3 3 3 77 24 24 24 13 13 13 13 13 58 58 32 32 16 16 77 77 18 26 26 26 26 87 91 91 13 42 42 42 42 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lwie2s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 67 67 54 54 63 40 40 40 93 93 93 90 90 35 87 94 32 32 60 60 70 70 14 14 24 24 13 58 58 58 65 65 74 31 31 59 23 53 53 80 85 11 11 11 45 64 64 64 74 27 63 31 59 59 59 23 69 69 69 69 69 65 65 6 49 15 15 15 7 7 23 69 69 69 69 69 69 69 81 81 81 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/prim4p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 67 67 67 67 67 67 54 54 40 63 63 40 40 63 63 47 47 33 33 35 35 94 94 94 32 32 65 65 6 6 49 49 60 60 60 52 52 52 52 25 87 91 91 91 38 9 9 9 1 27 31 37 37 37 86 86 53 53 44 80 80 85 37 37 86 86 86 38 38 38 38 16 16 80 18 18 18 3 3 3 3 3 3 77 48 48 48 48 48 48 19 19 19 65 74 27 63 27 47 59 59 59 35 35 11 11 11 45 64 64 64 64 64 64 29 29 6 15 15 15 15 41 41 41 41 41 83 83 83 63 22 22 22 22 63 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/prbp9s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 56 56 12 12 56 56 56 56 56 56 40 40 40 40 40 40 63 93 47 59 35 94 32 32 65 6 36 49 60 60 60 76 25 87 9 9 1 1 60 60 27 47 47 24 13 58 58 65 74 27 27 27 47 59 45 45 45 64 80 26 26 26 24 13 13 58 58 44 80 18 18 6 36 36 36 49 7 7 23 69 69 69 69 69 69 80 80 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/swwg1s.wav', 'hubert': '71 71 71 71 71 12 67 67 54 54 63 63 40 63 63 40 93 93 93 6 15 15 15 15 7 7 87 87 9 9 9 9 74 2 31 60 60 60 70 70 14 14 24 24 24 13 13 13 13 58 58 58 32 32 32 74 2 2 31 60 60 60 70 14 76 76 99 99 99 99 92 63 21 21 95 95 45 45 45 45 45 64 64 60 70 70 70 14 14 14 48 24 68 68 68 44 80 80 18 18 18 18 6 6 49 49 49 49 49 49 7 7 23 69 69 69 69 69 69 69 42 44 81 81 81 81 83 83 83 83 83 83 83 22 4 4 4 4 4 4 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lrwp3a.wav', 'hubert': '71 71 71 71 71 12 12 4 4 4 4 4 34 34 67 67 67 67 67 67 67 54 54 54 63 63 63 93 93 93 90 90 90 35 35 87 94 94 94 32 32 64 64 60 60 70 70 52 52 25 87 91 91 91 91 9 9 9 1 1 31 60 60 60 70 14 76 76 62 99 99 99 66 66 27 63 47 47 59 45 45 45 45 64 64 64 65 6 3 3 3 3 3 60 60 52 52 52 25 25 11 11 11 64 64 64 37 37 37 86 73 73 1 66 27 89 87 87 87 94 94 94 94 32 32 32 32 64 64 44 81 81 81 83 83 83 83 83 83 83 4 4 4 4 4 4 4 20 20 20', 'duration': 0.0}
